pore_id,pore_volume_m3,pore_radius_m,shape_factor,clay_volume,pore_volume_um3,pore_radius_um,pore_diameter_um,equivalent_t2_ms
3247,1.458045e-15,5.73957e-06,0.04891959,0.0,1458.045,5.73957,11.47914,382.638
3248,3.269984e-15,6.040414e-06,0.04171945,0.0,3269.984,6.040414,12.080828,402.6942666666667
3249,4.15472e-15,5.868018e-06,0.05,0.0,4154.719999999999,5.868017999999999,11.736035999999999,391.2012
3250,2.569273e-15,5.805838e-06,0.04053471,0.0,2569.2729999999997,5.8058380000000005,11.611676000000001,387.0558666666667
3251,1.394344e-15,5.958983e-06,0.04164454,0.0,1394.344,5.958983,11.917966,397.26553333333334
3252,3.333685e-15,5.398168e-06,0.05,0.0,3333.685,5.398168,10.796336,359.8778666666667
3253,2.187067e-15,5.855213e-06,0.05,0.0,2187.067,5.855213,11.710426,390.34753333333333
3254,3.772514e-15,6.467725e-06,0.03918354,0.0,3772.514,6.467725,12.93545,431.1816666666667
3255,8.34483e-15,5.696028e-06,0.04676882,0.0,8344.83,5.696028,11.392056,379.7352
3256,3.630957e-15,5.742545e-06,0.03554734,0.0,3630.957,5.742545000000001,11.485090000000001,382.8363333333334
3257,3.68758e-15,5.731853e-06,0.04608669,0.0,3687.58,5.731853,11.463706,382.12353333333334
3258,2.314469e-15,5.750223e-06,0.05,0.0,2314.469,5.750223,11.500446,383.3482
3259,6.355943e-15,5.995442e-06,0.03689466,0.0,6355.943,5.995442,11.990884,399.6961333333333
3260,1.925186e-15,5.796886e-06,0.05,0.0,1925.186,5.796886000000001,11.593772000000001,386.45906666666673
3261,3.376153e-15,5.510585e-06,0.02878955,0.0,3376.1530000000002,5.510585,11.02117,367.37233333333336
3262,4.352901e-15,5.608804e-06,0.05,0.0,4352.901,5.608803999999999,11.217607999999998,373.92026666666663
3263,6.56828e-15,6.032041e-06,0.04194358,0.0,6568.280000000001,6.0320409999999995,12.064081999999999,402.13606666666664
3264,3.14966e-15,5.531736e-06,0.04207657,0.0,3149.66,5.531736,11.063472,368.78240000000005
3265,1.656226e-15,5.791185e-06,0.04728792,0.0,1656.226,5.7911850000000005,11.582370000000001,386.07900000000006
3266,2.484339e-15,5.999405e-06,0.0738576,0.0,2484.339,5.999405,11.99881,399.9603333333334
3267,5.754323e-15,5.984098e-06,0.04568714,0.0,5754.323,5.984098,11.968196,398.9398666666667
3268,2.427716e-15,5.504065e-06,0.05589246,0.0,2427.716,5.504065,11.00813,366.93766666666664
3269,4.600627e-15,5.846869e-06,0.02814484,0.0,4600.6269999999995,5.846869,11.693738,389.7912666666667
3270,2.498494e-15,5.987466e-06,0.0552329,0.0,2498.494,5.987466,11.974932,399.16440000000006
3271,3.461087e-15,5.742202e-06,0.07007135,0.0,3461.087,5.742202000000001,11.484404000000001,382.8134666666667
3272,1.74116e-15,5.717398e-06,0.04262628,0.0,1741.16,5.717398,11.434796,381.1598666666667
3273,1.87564e-15,6.042873e-06,0.05,0.0,1875.6399999999999,6.042872999999999,12.085745999999999,402.85819999999995
3274,2.165834e-15,6.077753e-06,0.03691688,0.0,2165.834,6.077753,12.155506,405.1835333333334
3275,3.65219e-15,6.193861e-06,0.03941221,0.0,3652.19,6.193861,12.387722,412.9240666666667
3276,2.187067e-15,5.797849e-06,0.03421427,0.0,2187.067,5.797848999999999,11.595697999999999,386.52326666666664
3277,3.022258e-15,6.148855e-06,0.04715385,0.0,3022.258,6.148855,12.29771,409.9236666666667
3278,2.087977e-15,5.797072e-06,0.0465535,0.0,2087.977,5.797072,11.594144,386.4714666666667
3279,6.723994e-16,6.149602e-06,0.06384684,0.0,672.3994,6.149602,12.299204,409.9734666666667
3280,4.451992e-15,5.687621e-06,0.04502121,0.0,4451.991999999999,5.687621,11.375242,379.17473333333334
3281,3.439854e-15,6.041956e-06,0.05,0.0,3439.8540000000003,6.041956000000001,12.083912000000002,402.79706666666675
3282,8.649179e-15,5.976535e-06,0.06200495,0.0,8649.179,5.976535,11.95307,398.4356666666667
3283,1.748238e-15,5.866999e-06,0.06595679,0.0,1748.238,5.866999,11.733998,391.13326666666666
3284,1.783628e-15,6.029969e-06,0.05094514,0.0,1783.6280000000002,6.029969,12.059938,401.9979333333334
3285,2.272002e-15,6.184433e-06,0.03896199,0.0,2272.002,6.184433,12.368866,412.29553333333337
3286,2.958557e-15,5.795427e-06,0.05681399,0.0,2958.557,5.795427,11.590854,386.3618
3287,2.696675e-15,6.030555e-06,0.07763473,0.0,2696.675,6.030555,12.06111,402.037
3288,3.446931e-15,5.3885e-06,0.05,0.0,3446.931,5.3885000000000005,10.777000000000001,359.2333333333334
3289,2.392326e-15,5.620697e-06,0.04530073,0.0,2392.326,5.620697000000001,11.241394000000001,374.7131333333334
3290,2.165834e-15,6.143537e-06,0.04559949,0.0,2165.834,6.143537,12.287074,409.56913333333335
3291,6.794772e-16,5.465352e-06,0.04710916,0.0,679.4771999999999,5.465351999999999,10.930703999999999,364.35679999999996
3292,3.538944e-16,5.021121e-06,0.02943623,0.0,353.8944,5.021121,10.042242,334.7414
3293,3.892838e-16,5.449005e-06,0.0433548,0.0,389.2838,5.4490050000000005,10.898010000000001,363.26700000000005
3294,2.087977e-15,5.446065e-06,0.02308348,0.0,2087.977,5.446065,10.89213,363.071
3295,1.458045e-15,5.731351e-06,0.03660158,0.0,1458.045,5.731351,11.462702,382.0900666666667
3296,6.794772e-16,6.080518e-06,0.04367521,0.0,679.4771999999999,6.080518,12.161036,405.36786666666666
3297,2.802844e-15,6.264558e-06,0.03434531,0.0,2802.844,6.264558,12.529116,417.6372
3298,4.317512e-15,6.268855e-06,0.07545918,0.0,4317.512,6.268854999999999,12.537709999999999,417.92366666666663
3299,3.496477e-15,6.304063e-06,0.04063318,0.0,3496.4770000000003,6.304063,12.608126,420.2708666666667
3300,3.036414e-15,6.003121e-06,0.03768448,0.0,3036.414,6.003121,12.006242,400.2080666666667
3301,2.951479e-15,5.892956e-06,0.06000157,0.0,2951.4790000000003,5.892956,11.785912,392.86373333333336
3302,4.232577e-15,6.01713e-06,0.04250532,0.0,4232.577,6.01713,12.03426,401.142
3303,2.257846e-15,5.850461e-06,0.06953862,0.0,2257.846,5.850461,11.700922,390.03073333333333
3304,5.103157e-15,5.948252e-06,0.05,0.0,5103.156999999999,5.948252,11.896504,396.55013333333335
3305,3.248751e-15,6.128363e-06,0.05474854,0.0,3248.751,6.128363,12.256726,408.55753333333337
3306,2.038432e-15,5.855162e-06,0.06059719,0.0,2038.432,5.855162,11.710324,390.34413333333333
3307,4.381213e-15,6.105567e-06,0.07760261,0.0,4381.213000000001,6.105567,12.211134,407.0378
3308,7.764443e-15,7.910456e-06,0.02422949,0.0,7764.443,7.910456,15.820912,527.3637333333334
3309,2.399404e-15,6.306684e-06,0.04969639,0.0,2399.404,6.306684,12.613368,420.4456
3310,3.163816e-15,5.452403e-06,0.05901141,0.0,3163.8160000000003,5.452403,10.904806,363.49353333333335
3311,2.64713e-15,6.282872e-06,0.02924452,0.0,2647.13,6.282871999999999,12.565743999999999,418.8581333333333
3312,5.442896e-15,6.329347e-06,0.03247875,0.0,5442.896,6.329347,12.658694,421.9564666666667
3313,2.972713e-15,5.858961e-06,0.05,0.0,2972.713,5.858961,11.717922,390.5974
3314,2.901934e-15,6.171205e-06,0.017561,0.0,2901.9339999999997,6.171205,12.34241,411.41366666666664
3315,2.003042e-15,5.884897e-06,0.04254043,0.0,2003.042,5.8848970000000005,11.769794000000001,392.3264666666667
3316,1.4085e-15,5.939693e-06,0.0713548,0.0,1408.5,5.939693,11.879386,395.97953333333334
3317,4.763419e-15,6.308695e-06,0.05190218,0.0,4763.419,6.308695,12.61739,420.5796666666667
3318,6.384255e-15,6.114532e-06,0.05,0.0,6384.255,6.114532,12.229064,407.6354666666667
3319,3.991929e-15,5.96963e-06,0.05588284,0.0,3991.9290000000005,5.9696299999999995,11.939259999999999,397.9753333333333
3320,2.739143e-15,6.044774e-06,0.05035228,0.0,2739.143,6.044773999999999,12.089547999999999,402.9849333333333
3321,4.671406e-15,6.144948e-06,0.03763118,0.0,4671.406,6.144948,12.289896,409.6632
3322,1.967653e-15,6.311369e-06,0.0487789,0.0,1967.6530000000002,6.311369,12.622738,420.75793333333337
3323,3.199205e-15,5.674129e-06,0.05,0.0,3199.205,5.674129,11.348258,378.27526666666665
3324,6.56828e-15,6.169177e-06,0.01351792,0.0,6568.280000000001,6.1691769999999995,12.338353999999999,411.27846666666665
3325,1.896874e-15,6.150964e-06,0.05,0.0,1896.874,6.150964,12.301928,410.0642666666667
3326,3.956539e-15,5.843575e-06,0.05,0.0,3956.539,5.843575,11.68715,389.5716666666667
3327,2.371092e-15,6.043332e-06,0.06379751,0.0,2371.092,6.043332,12.086664,402.88880000000006
3328,4.161798e-15,5.928855e-06,0.05232769,0.0,4161.798000000001,5.928855,11.85771,395.25700000000006
3329,4.367057e-15,6.123688e-06,0.04220708,0.0,4367.057,6.123688,12.247376,408.24586666666664
3330,4.982833e-15,5.835835e-06,0.05820252,0.0,4982.833,5.835835,11.67167,389.0556666666667
3331,3.722969e-15,6.32595e-06,0.04667033,0.0,3722.969,6.32595,12.6519,421.73
3332,2.1446e-15,5.946351e-06,0.04684899,0.0,2144.6000000000004,5.946351,11.892702,396.4234
3333,2.321547e-15,5.430852e-06,0.05797913,0.0,2321.547,5.430852000000001,10.861704000000001,362.05680000000007
3334,1.174929e-15,5.445316e-06,0.04670728,0.0,1174.9289999999999,5.445316,10.890632,363.0210666666667
3335,2.052588e-15,6.126769e-06,0.0325198,0.0,2052.588,6.1267689999999995,12.253537999999999,408.45126666666664
3336,1.77655e-15,5.839134e-06,0.06683936,0.0,1776.55,5.8391340000000005,11.678268000000001,389.27560000000005
3337,1.847329e-15,5.052952e-06,0.05169436,0.0,1847.3290000000002,5.052952,10.105904,336.8634666666667
3338,3.970695e-15,5.448541e-06,0.03292816,0.0,3970.6949999999997,5.4485410000000005,10.897082000000001,363.2360666666667
3339,3.680502e-15,5.89252e-06,0.04004049,0.0,3680.5020000000004,5.892519999999999,11.785039999999999,392.83466666666664
3340,1.74116e-15,5.941932e-06,0.04638282,0.0,1741.16,5.9419319999999995,11.883863999999999,396.1288
3341,5.612765e-15,6.123449e-06,0.04174583,0.0,5612.765,6.123449000000001,12.246898000000002,408.2299333333334
3342,4.296278e-15,5.948092e-06,0.05,0.0,4296.278,5.948092,11.896184,396.53946666666667
3343,1.394344e-15,5.797093e-06,0.04197729,0.0,1394.344,5.797093,11.594186,386.4728666666667
3344,4.105175e-15,5.885117e-06,0.04747657,0.0,4105.175,5.885116999999999,11.770233999999999,392.3411333333333
3345,4.551082e-15,5.877446e-06,0.05452506,0.0,4551.082,5.877446,11.754892,391.82973333333337
3346,3.758359e-15,6.324454e-06,0.02084534,0.0,3758.359,6.324454,12.648908,421.63026666666667
3347,4.296278e-15,6.033389e-06,0.04630732,0.0,4296.278,6.033389,12.066778,402.22593333333333
3348,2.257846e-15,5.596564e-06,0.04656251,0.0,2257.846,5.596564,11.193128,373.10426666666666
3349,2.27908e-15,5.659894e-06,0.03591198,0.0,2279.08,5.659894,11.319788,377.3262666666667
3350,7.077888e-16,5.820344e-06,0.03762056,0.0,707.7888,5.820344,11.640688,388.02293333333336
3351,5.152702e-15,5.44811e-06,0.05,0.0,5152.702,5.448110000000001,10.896220000000001,363.2073333333334
3352,2.696675e-15,6.155601e-06,0.08576851,0.0,2696.675,6.155601,12.311202,410.3734
3353,4.671406e-15,5.777759e-06,0.04217323,0.0,4671.406,5.7777590000000005,11.555518000000001,385.18393333333336
3354,5.527831e-15,6.349373e-06,0.07760247,0.0,5527.831,6.349373,12.698746,423.29153333333335
3355,3.949462e-15,5.829186e-06,0.02734313,0.0,3949.4619999999995,5.829186,11.658372,388.61240000000004
3356,3.454009e-15,6.044648e-06,0.04803692,0.0,3454.009,6.0446480000000005,12.089296000000001,402.9765333333334
3357,1.995964e-15,5.795596e-06,0.04656178,0.0,1995.964,5.795596,11.591192,386.37306666666666
3358,4.345823e-15,6.122672e-06,0.05,0.0,4345.823,6.122672,12.245344,408.17813333333334
3359,1.790706e-15,5.879595e-06,0.05760733,0.0,1790.7060000000001,5.879595,11.75919,391.973
3360,2.894856e-15,5.416319e-06,0.03708493,0.0,2894.856,5.416319,10.832638,361.0879333333333
3361,2.236613e-15,5.975148e-06,0.04776861,0.0,2236.6130000000003,5.975148,11.950296,398.3432
3362,1.049651e-14,5.88178e-06,0.01564944,0.0,10496.51,5.88178,11.76356,392.1186666666667
3363,3.28414e-15,6.164415e-06,0.05783357,0.0,3284.1400000000003,6.164415,12.32883,410.961
3364,7.594574e-15,6.194772e-06,0.07977678,0.0,7594.5740000000005,6.1947719999999995,12.389543999999999,412.9848
3365,1.295254e-15,5.873569e-06,0.04312467,0.0,1295.254,5.873569,11.747138,391.57126666666665
3366,2.158756e-15,6.066113e-06,0.05,0.0,2158.756,6.066113,12.132226,404.40753333333333
3367,4.79173e-15,6.1937e-06,0.02083333,0.0,4791.7300000000005,6.1937,12.3874,412.91333333333336
3368,2.68252e-15,6.038704e-06,0.0435502,0.0,2682.52,6.038704,12.077408,402.58026666666666
3369,1.358954e-15,5.793779e-06,0.04209436,0.0,1358.954,5.793779000000001,11.587558000000001,386.2519333333334
3370,2.17999e-15,5.516653e-06,0.05042154,0.0,2179.9900000000002,5.516653,11.033306,367.77686666666665
3371,4.388291e-15,5.93975e-06,0.02909552,0.0,4388.291,5.93975,11.8795,395.98333333333335
3372,8.649179e-15,5.947591e-06,0.05,0.0,8649.179,5.947591,11.895182,396.5060666666667
3373,2.017198e-15,5.261658e-06,0.07130538,0.0,2017.198,5.261658,10.523316,350.7772
3374,4.402446e-15,6.321598e-06,0.03742456,0.0,4402.446,6.321598,12.643196,421.43986666666666
3375,1.415578e-15,5.577181e-06,0.04866132,0.0,1415.578,5.577181,11.154362,371.8120666666667
3376,2.795766e-15,6.163748e-06,0.04408963,0.0,2795.766,6.163748,12.327496,410.91653333333335
3377,1.394344e-15,5.786194e-06,0.05768608,0.0,1394.344,5.786194,11.572388,385.7462666666667
3378,6.943408e-15,6.320863e-06,0.03030015,0.0,6943.408,6.320863,12.641726,421.3908666666667
3379,7.113277e-15,6.329751e-06,0.04948121,0.0,7113.276999999999,6.329751,12.659502,421.9834
3380,2.845311e-15,5.877263e-06,0.03016916,0.0,2845.3109999999997,5.877263,11.754526,391.81753333333336
3381,2.661286e-15,5.454115e-06,0.04524778,0.0,2661.286,5.454115,10.90823,363.60766666666666
3382,3.446931e-15,6.191005e-06,0.05059189,0.0,3446.931,6.191005,12.38201,412.73366666666664
3383,3.850371e-15,6.127544e-06,0.03139669,0.0,3850.371,6.127543999999999,12.255087999999999,408.5029333333333
3384,1.842374e-14,8.069589e-06,0.05,0.0,18423.74,8.069589,16.139178,537.9726
3385,7.594574e-15,6.064598e-06,0.02257199,0.0,7594.5740000000005,6.064598,12.129196,404.30653333333333
3386,2.767454e-15,5.845855e-06,0.04950577,0.0,2767.454,5.845854999999999,11.691709999999999,389.72366666666665
3387,2.675442e-15,6.036412e-06,0.05748598,0.0,2675.442,6.0364119999999994,12.072823999999999,402.42746666666665
3388,8.826126e-15,5.83204e-06,0.0441582,0.0,8826.126,5.832039999999999,11.664079999999998,388.80266666666665
3389,3.829137e-15,6.03633e-06,0.05352522,0.0,3829.137,6.0363299999999995,12.072659999999999,402.42199999999997
3390,1.528824e-15,5.70559e-06,0.05420813,0.0,1528.8239999999998,5.70559,11.41118,380.3726666666667
3391,2.526806e-15,6.036197e-06,0.0521087,0.0,2526.806,6.0361970000000005,12.072394000000001,402.4131333333334
3392,1.302331e-15,5.874668e-06,0.03615634,0.0,1302.3310000000001,5.874668,11.749336,391.64453333333336
3393,2.165834e-15,5.341771e-06,0.05366729,0.0,2165.834,5.3417710000000005,10.683542000000001,356.1180666666667
3394,2.491417e-15,6.03609e-06,0.04992772,0.0,2491.417,6.03609,12.07218,402.406
3395,4.303356e-15,5.793081e-06,0.04620711,0.0,4303.356,5.793081,11.586162,386.2054
3396,1.903952e-15,5.933985e-06,0.03252788,0.0,1903.9520000000002,5.933985,11.86797,395.599
3397,2.01012e-15,5.675539e-06,0.02795085,0.0,2010.1200000000001,5.6755390000000006,11.351078000000001,378.3692666666667
3398,3.638034e-15,6.128162e-06,0.03125,0.0,3638.0339999999997,6.1281620000000006,12.256324000000001,408.5441333333334
3399,2.031354e-15,6.189833e-06,0.05,0.0,2031.3539999999998,6.189833,12.379666,412.6555333333334
3400,5.273027e-15,6.044196e-06,0.04457866,0.0,5273.027,6.044196,12.088392,402.94640000000004
3401,3.588489e-15,5.798906e-06,0.070457,0.0,3588.489,5.798906000000001,11.597812000000001,386.5937333333334
3402,1.429733e-15,6.122609e-06,0.05585923,0.0,1429.733,6.122609,12.245218,408.1739333333333
3403,1.953497e-15,5.70494e-06,0.04928681,0.0,1953.497,5.70494,11.40988,380.32933333333335
3404,1.394344e-15,5.414778e-06,0.05101796,0.0,1394.344,5.414778,10.829556,360.9852
3405,4.091019e-15,5.595829e-06,0.05,0.0,4091.0190000000002,5.595829,11.191658,373.0552666666667
3406,3.298296e-15,5.782085e-06,0.05,0.0,3298.296,5.7820849999999995,11.564169999999999,385.4723333333333
3407,7.077888e-15,6.319323e-06,0.04919174,0.0,7077.888,6.319323,12.638646,421.2882
3408,3.446931e-15,6.044573e-06,0.02453938,0.0,3446.931,6.044573,12.089146,402.97153333333335
3409,1.613758e-15,5.870297e-06,0.05392392,0.0,1613.758,5.870297,11.740594,391.35313333333335
3410,6.759383e-15,5.673603e-06,0.04428464,0.0,6759.383,5.673603,11.347206,378.2402
3411,2.668364e-15,5.665081e-06,0.04635049,0.0,2668.364,5.665081,11.330162,377.6720666666667
3412,8.635023e-16,5.414609e-06,0.05496763,0.0,863.5023,5.4146090000000004,10.829218000000001,360.9739333333334
3413,3.269984e-15,5.87481e-06,0.04551689,0.0,3269.984,5.87481,11.74962,391.654
3414,5.209326e-15,5.10951e-06,0.03399581,0.0,5209.326,5.10951,10.21902,340.634
3415,1.74116e-15,6.048555e-06,0.07876488,0.0,1741.16,6.048555,12.09711,403.237
3416,1.861485e-15,5.360513e-06,0.05,0.0,1861.485,5.360513,10.721026,357.36753333333337
3417,2.116289e-15,5.284982e-06,0.05,0.0,2116.289,5.284982,10.569964,352.3321333333334
3418,2.003042e-15,5.429386e-06,0.0603999,0.0,2003.042,5.429386,10.858772,361.9590666666667
3419,4.161798e-15,5.782866e-06,0.04245139,0.0,4161.798000000001,5.782865999999999,11.565731999999999,385.52439999999996
3420,2.724987e-15,5.378286e-06,0.05307542,0.0,2724.987,5.378286,10.756572,358.55240000000003
3421,3.737125e-15,5.379321e-06,0.03631929,0.0,3737.125,5.379321,10.758642,358.6214
3422,1.422655e-15,5.169763e-06,0.07105238,0.0,1422.655,5.169763,10.339526,344.6508666666667
3423,1.203241e-15,6.062914e-06,0.07359059,0.0,1203.241,6.062914,12.125828,404.1942666666667
3424,3.14966e-15,5.978876e-06,0.05,0.0,3149.66,5.978876,11.957752,398.5917333333333
3425,2.944401e-15,6.046295e-06,0.03852502,0.0,2944.4010000000003,6.046295,12.09259,403.08633333333336
3426,1.061683e-15,5.369366e-06,0.0743005,0.0,1061.683,5.369366,10.738732,357.95773333333335
3427,2.328625e-15,5.407817e-06,0.04708568,0.0,2328.625,5.407817,10.815634,360.5211333333333
3428,2.767454e-15,5.870495e-06,0.05618908,0.0,2767.454,5.870495,11.74099,391.36633333333333
3429,1.104151e-15,5.445855e-06,0.03788748,0.0,1104.151,5.445855,10.89171,363.057
3430,1.160774e-15,5.45864e-06,0.0562166,0.0,1160.774,5.45864,10.91728,363.90933333333334
3431,2.080899e-15,4.894299e-06,0.05,0.0,2080.8990000000003,4.894298999999999,9.788597999999999,326.28659999999996
3432,1.840251e-15,5.865228e-06,0.05928759,0.0,1840.2510000000002,5.865228,11.730456,391.01520000000005
3433,3.411542e-15,6.160837e-06,0.0386293,0.0,3411.542,6.160837,12.321674,410.72246666666666
3434,2.293236e-15,5.664968e-06,0.04396855,0.0,2293.236,5.664968,11.329936,377.66453333333334
3435,9.165865e-15,7.551403e-06,0.03244087,0.0,9165.865,7.5514030000000005,15.102806000000001,503.42686666666674
3436,2.597585e-15,5.665025e-06,0.05524336,0.0,2597.585,5.665025,11.33005,377.66833333333335
3437,4.395368e-15,5.794525e-06,0.06651825,0.0,4395.3679999999995,5.794525,11.58905,386.3016666666667
3438,1.387266e-15,4.780626e-06,0.04711634,0.0,1387.266,4.780626,9.561252,318.7084
3439,7.587496e-15,5.664966e-06,0.02993393,0.0,7587.496,5.664966000000001,11.329932000000001,377.66440000000006
3440,1.932263e-15,5.368302e-06,0.04225736,0.0,1932.263,5.368302000000001,10.736604000000002,357.88680000000005
3441,2.236613e-15,5.67283e-06,0.04588654,0.0,2236.6130000000003,5.672829999999999,11.345659999999999,378.1886666666666
3442,1.401422e-15,5.366151e-06,0.05,0.0,1401.422,5.3661509999999994,10.732301999999999,357.74339999999995
3443,3.262906e-15,5.517779e-06,0.0317854,0.0,3262.906,5.517779,11.035558,367.85193333333336
3444,2.717909e-15,5.382921e-06,0.05196906,0.0,2717.9089999999997,5.382921,10.765842,358.8614
3445,1.330643e-15,5.685877e-06,0.05191894,0.0,1330.643,5.685877,11.371754,379.0584666666667
3446,2.328625e-15,5.45048e-06,0.05752582,0.0,2328.625,5.45048,10.90096,363.36533333333335
3447,1.599603e-15,4.975701e-06,0.03724643,0.0,1599.603,4.975701,9.951402,331.71340000000004
3448,1.415578e-15,5.66496e-06,0.0691747,0.0,1415.578,5.66496,11.32992,377.664
3449,2.37817e-15,5.425405e-06,0.0745853,0.0,2378.17,5.4254050000000005,10.850810000000001,361.69366666666673
3450,2.625896e-15,5.267747e-06,0.04731953,0.0,2625.8959999999997,5.267747,10.535494,351.18313333333333
3451,3.177972e-15,5.832888e-06,0.06786983,0.0,3177.9719999999998,5.8328880000000005,11.665776000000001,388.85920000000004
3452,2.208301e-15,5.673492e-06,0.05262746,0.0,2208.301,5.6734919999999995,11.346983999999999,378.2328
3453,6.16484e-15,5.516277e-06,0.05,0.0,6164.84,5.516277,11.032554,367.7518
3454,5.874647e-16,5.018973e-06,0.05280161,0.0,587.4647,5.018973,10.037946,334.5982
3455,4.147642e-15,6.188841e-06,0.03775871,0.0,4147.642,6.188840999999999,12.377681999999998,412.58939999999996
3456,2.052588e-15,5.285972e-06,0.05481003,0.0,2052.588,5.285972,10.571944,352.39813333333336
3457,3.001025e-15,5.664963e-06,0.03443587,0.0,3001.025,5.664962999999999,11.329925999999999,377.6642
3458,3.001025e-15,5.901219e-06,0.05387378,0.0,3001.025,5.901219,11.802438,393.4146
3459,1.082917e-15,5.362303e-06,0.04904904,0.0,1082.917,5.362303,10.724606,357.4868666666667
3460,3.708813e-15,5.185698e-06,0.05,0.0,3708.8129999999996,5.1856979999999995,10.371395999999999,345.7132
3461,4.32459e-15,6.063306e-06,0.04335959,0.0,4324.59,6.063306,12.126612,404.2204
3462,2.68252e-15,5.315048e-06,0.03555174,0.0,2682.52,5.315048,10.630096,354.33653333333336
3463,4.069786e-15,5.246129e-06,0.01522362,0.0,4069.786,5.246129,10.492258,349.74193333333335
3464,1.387266e-15,5.040202e-06,0.0565351,0.0,1387.266,5.040202,10.080404,336.01346666666666
3465,3.411542e-15,5.64511e-06,0.05610659,0.0,3411.542,5.64511,11.29022,376.34066666666666
3466,3.100115e-15,5.28045e-06,0.03649474,0.0,3100.1150000000002,5.28045,10.5609,352.03000000000003
3467,2.364015e-15,6.035168e-06,0.05464585,0.0,2364.015,6.0351680000000005,12.070336000000001,402.3445333333334
3468,3.291218e-15,5.676969e-06,0.02989887,0.0,3291.218,5.676969000000001,11.353938000000001,378.4646000000001
3469,1.896874e-15,6.035167e-06,0.05812884,0.0,1896.874,6.035167,12.070334,402.34446666666673
3470,2.201223e-15,5.3631e-06,0.04401429,0.0,2201.223,5.3631,10.7262,357.54
3471,2.739143e-15,5.315772e-06,0.04570494,0.0,2739.143,5.315772,10.631544,354.3848
3472,2.250768e-15,5.586392e-06,0.07075,0.0,2250.768,5.586392,11.172784,372.4261333333333
3473,1.281098e-15,5.688576e-06,0.04664043,0.0,1281.098,5.688576,11.377152,379.2384
3474,1.564213e-15,5.572681e-06,0.03957886,0.0,1564.2130000000002,5.572680999999999,11.145361999999999,371.5120666666666
3475,1.323565e-15,4.967469e-06,0.06473913,0.0,1323.565,4.9674689999999995,9.934937999999999,331.16459999999995
3476,2.364015e-15,5.386628e-06,0.05,0.0,2364.015,5.386628,10.773256,359.10853333333336
3477,1.698693e-15,5.432217e-06,0.06230946,0.0,1698.693,5.4322170000000005,10.864434000000001,362.1478000000001
3478,6.646137e-15,5.795426e-06,0.04705876,0.0,6646.137,5.795426,11.590852,386.36173333333335
3479,1.677459e-15,5.042795e-06,0.03157156,0.0,1677.459,5.042795,10.08559,336.1863333333333
3480,3.758359e-15,5.967548e-06,0.04691709,0.0,3758.359,5.967548,11.935096,397.83653333333336
3481,1.826095e-15,5.270197e-06,0.05,0.0,1826.095,5.2701970000000005,10.540394000000001,351.3464666666667
3482,1.854407e-15,5.405726e-06,0.02807822,0.0,1854.407,5.4057260000000005,10.811452000000001,360.3817333333334
3483,2.689597e-15,6.035168e-06,0.0772093,0.0,2689.5969999999998,6.0351680000000005,12.070336000000001,402.3445333333334
3484,2.753298e-15,5.454665e-06,0.05,0.0,2753.298,5.454664999999999,10.909329999999999,363.6443333333333
3485,2.293236e-15,5.474319e-06,0.079,0.0,2293.236,5.4743189999999995,10.948637999999999,364.95459999999997
3486,1.64207e-15,4.979411e-06,0.04426234,0.0,1642.0700000000002,4.979411,9.958822,331.96073333333334
3487,3.836215e-15,5.405774e-06,0.03455927,0.0,3836.215,5.405774,10.811548,360.3849333333334
3488,1.882718e-15,5.673252e-06,0.02318935,0.0,1882.7179999999998,5.673252,11.346504,378.2168
3489,3.361997e-15,5.791296e-06,0.08397711,0.0,3361.997,5.791296,11.582592,386.0864
3490,2.052588e-15,5.872118e-06,0.05918331,0.0,2052.588,5.872118,11.744236,391.4745333333334
3491,3.538944e-15,5.8825e-06,0.05601076,0.0,3538.944,5.8825,11.765,392.1666666666667
3492,2.038432e-15,6.188172e-06,0.01811867,0.0,2038.432,6.188172000000001,12.376344000000001,412.54480000000007
3493,2.831155e-15,4.926537e-06,0.04948692,0.0,2831.155,4.926537,9.853074,328.4358
3494,1.153696e-15,5.099784e-06,0.04282573,0.0,1153.696,5.0997840000000005,10.199568000000001,339.98560000000003
3495,2.456027e-15,5.629742e-06,0.0741956,0.0,2456.027,5.629742,11.259484,375.31613333333337
3496,3.659268e-15,5.339246e-06,0.05,0.0,3659.2680000000005,5.339245999999999,10.678491999999999,355.9497333333333
3497,2.215379e-15,5.793237e-06,0.05,0.0,2215.379,5.793237,11.586474,386.21580000000006
3498,2.604663e-15,5.673209e-06,0.05,0.0,2604.663,5.673209,11.346418,378.21393333333333
3499,3.213361e-15,5.702975e-06,0.05962629,0.0,3213.361,5.702975,11.40595,380.1983333333334
3500,1.734083e-15,5.934224e-06,0.05,0.0,1734.083,5.9342239999999995,11.868447999999999,395.61493333333334
3501,2.335703e-15,5.142172e-06,0.07439825,0.0,2335.703,5.1421719999999995,10.284343999999999,342.81146666666666
3502,3.65219e-15,5.612388e-06,0.05,0.0,3652.19,5.612388,11.224776,374.1592
3503,3.864527e-15,4.890456e-06,0.05,0.0,3864.527,4.8904559999999995,9.780911999999999,326.0304
3504,1.358954e-15,5.290757e-06,0.01989398,0.0,1358.954,5.290757,10.581514,352.7171333333334
3505,1.266942e-15,4.927011e-06,0.04262812,0.0,1266.942,4.927010999999999,9.854021999999999,328.4674
