slice_index_0_based,slice_index_1_based,pore_px,solid_px,total_px,porosity
550,551,80744,362812,443556,0.18203789374960547
551,552,81115,362441,443556,0.18287431575719865
552,553,81326,362230,443556,0.18335001668335002
553,554,81826,361730,443556,0.18447727006285564
554,555,82059,361497,443556,0.18500257013770527
555,556,81897,361659,443556,0.18463734004274546
556,557,81985,361571,443556,0.18483573663753844
557,558,82074,361482,443556,0.18503638773909045
558,559,82043,361513,443556,0.18496649802956108
559,560,82459,361097,443556,0.18590437284130978
560,561,82785,360771,443556,0.18663934204474744
561,562,82879,360677,443556,0.1868512656800945
562,563,83172,360384,443556,0.1875118361604848
563,564,83587,359969,443556,0.18844745646547448
564,565,83796,359760,443556,0.18891864837810785
565,566,83877,359679,443556,0.18910126342558775
566,567,83931,359625,443556,0.18922300679057436
567,568,84670,358886,443556,0.19088908728548368
568,569,85719,357837,443556,0.1932540648756865
569,570,86975,356581,443556,0.19608572536500465
570,571,88134,355422,443556,0.1986986986986987
571,572,88787,354769,443556,0.20017089161233306
572,573,89225,354331,443556,0.20115836557278
573,574,89745,353811,443556,0.20233070908746584
574,575,90260,353296,443556,0.20349178006835664
575,576,90665,352891,443556,0.2044048553057562
576,577,91243,352313,443556,0.2057079602124647
577,578,91457,352099,443556,0.20619042465889312
578,579,91381,352175,443556,0.20601908214520828
579,580,91371,352185,443556,0.20599653707761817
580,581,91513,352043,443556,0.20631667703739776
581,582,92037,351519,443556,0.20749803857911966
582,583,92329,351227,443556,0.20815635455275094
583,584,92902,350654,443556,0.20944818692566441
584,585,93508,350048,443556,0.21081441802162523
585,586,93912,349644,443556,0.2117252387522658
586,587,94552,349004,443556,0.21316812307803298
587,588,94940,348616,443556,0.21404287170052935
588,589,95119,348437,443556,0.21444642841039238
589,590,95494,348062,443556,0.2152918684450216
590,591,95912,347644,443556,0.2162342522702883
591,592,96422,347134,443556,0.21738405071738406
592,593,96782,346774,443556,0.2181956731506281
593,594,97313,346243,443556,0.21939281623966309
594,595,98086,345470,443556,0.22113554996437879
595,596,99008,344548,443556,0.22321420519618718
596,597,99701,343855,443556,0.22477657838018197
597,598,100237,343319,443556,0.22598499400301203
598,599,100811,342745,443556,0.22727908088268448
599,600,100961,342595,443556,0.22761725689653617
600,601,100836,342720,443556,0.22733544355165977
601,602,100787,342769,443556,0.2272249727204682
602,603,100915,342641,443556,0.22751354958562164
603,604,101132,342424,443556,0.2280027775523271
604,605,101673,341883,443556,0.2292224657089522
605,606,102099,341457,443556,0.230182885588291
606,607,102641,340915,443556,0.2314048282516751
607,608,103236,340320,443556,0.2327462597732868
608,609,103793,339763,443556,0.23400202003805606
609,610,104030,339526,443556,0.23453633813994174
610,611,104343,339213,443556,0.23524199875551227
611,612,104939,338617,443556,0.23658568478388298
612,613,105522,338034,443556,0.23790006222438656
613,614,105818,337738,443556,0.23856739622505388
