component_label,voxel_count,volume_um3,is_open
807,2,7247.757311999999,False
808,1,3623.8786559999994,False
809,1,3623.8786559999994,False
810,1,3623.8786559999994,False
811,3,10871.635967999999,False
812,1,3623.8786559999994,False
813,2,7247.757311999999,False
814,1,3623.8786559999994,False
815,1,3623.8786559999994,False
816,7,25367.150591999995,False
817,2,7247.757311999999,False
818,1,3623.8786559999994,False
819,1,3623.8786559999994,False
820,1,3623.8786559999994,False
821,797,2888231.2888319995,False
822,1,3623.8786559999994,False
823,1,3623.8786559999994,False
824,12,43486.543871999995,False
825,2,7247.757311999999,False
826,1,3623.8786559999994,False
827,1,3623.8786559999994,False
828,1,3623.8786559999994,False
829,6,21743.271935999997,True
830,1,3623.8786559999994,False
831,3,10871.635967999999,False
832,1,3623.8786559999994,False
833,1,3623.8786559999994,False
834,1,3623.8786559999994,False
835,1,3623.8786559999994,False
836,1,3623.8786559999994,False
837,2,7247.757311999999,False
838,4,14495.514623999998,False
839,40,144955.14623999997,False
840,4,14495.514623999998,False
841,4,14495.514623999998,False
842,34,123211.87430399998,False
843,7,25367.150591999995,False
844,1,3623.8786559999994,False
845,1,3623.8786559999994,False
846,1,3623.8786559999994,False
847,24,86973.08774399999,True
848,1,3623.8786559999994,False
849,18,65229.81580799999,False
850,1,3623.8786559999994,False
851,4,14495.514623999998,False
852,1,3623.8786559999994,False
853,9,32614.907903999996,False
854,2,7247.757311999999,False
855,3,10871.635967999999,False
856,1,3623.8786559999994,False
857,1,3623.8786559999994,False
858,4,14495.514623999998,False
859,4,14495.514623999998,False
860,5,18119.393279999997,False
861,25,90596.96639999999,False
862,1,3623.8786559999994,False
863,2,7247.757311999999,False
864,1,3623.8786559999994,False
865,2,7247.757311999999,False
866,2,7247.757311999999,False
867,7,25367.150591999995,False
868,2,7247.757311999999,False
869,3,10871.635967999999,False
870,3,10871.635967999999,False
871,2,7247.757311999999,False
872,1,3623.8786559999994,False
873,3,10871.635967999999,False
874,1,3623.8786559999994,False
875,1,3623.8786559999994,False
876,1,3623.8786559999994,False
877,1,3623.8786559999994,False
878,7,25367.150591999995,False
879,1,3623.8786559999994,False
880,1,3623.8786559999994,False
881,1,3623.8786559999994,False
882,1,3623.8786559999994,False
883,2,7247.757311999999,False
884,3,10871.635967999999,False
885,5,18119.393279999997,False
886,9,32614.907903999996,False
887,1,3623.8786559999994,False
