tetra_index,volume_um3,min_edge_um,max_edge_um,aspect_max_over_min
638931,517.9917938796139,14.159523111860903,21.72232031805076,1.5341138360694353
639015,254.28179244027407,10.8611601590253,18.81208122457478,1.7320508075688859
639098,423.34599198638585,13.918410859505034,23.363420105134573,1.6785982495393459
639181,1122.7945774274008,18.628496650259777,24.90125898076393,1.336729390904267
639264,844.1761550858745,15.715955057064301,22.970849771212613,1.4616260792173268
639347,145.37186454285975,7.950921065549541,14.48636752938152,1.821973505956353
639431,452.98483200000015,10.86116015902546,18.81208122457478,1.7320508075688603
639514,156.15730881275235,10.86116015902538,18.492514379021433,1.702627906067159
639597,197.7263716857453,10.861160159025319,18.8120812245748,1.7320508075688847
639680,248.66440202147427,10.86116015902538,19.733089833741932,1.8168491712502903
639764,293.5292379017834,10.86116015902542,19.618504801168395,1.806299190318613
639847,1565.948130160528,18.812081224574825,29.119204200709838,1.547899132110406
639930,651.1684798789987,16.125245730475505,27.126526982364936,1.6822396034001412
640013,404.8066852639324,13.211424850610774,21.72232031805076,1.6442072345471896
640096,1061.6434259379296,18.27316992430188,27.31313041017651,1.4947122214330308
640180,150.9949440000004,10.8611601590253,15.360000000000014,1.4142135623731056
640263,498.5776397798711,13.826309891542413,24.116304342505643,1.7442328814905013
640346,471.38091448736895,10.861160159025259,20.417450628654834,1.8798590877686874
640429,238.61097989233357,14.567031838661753,22.675806656454057,1.5566525087335321
640512,269.74692928213705,10.86116015902542,18.812081224574943,1.7320508075688816
640596,739.3434174842233,15.036574369792222,26.692525277157504,1.775173295506824
640679,159.4367390092482,9.976524981840559,13.252566501718356,1.3283750129269363
640762,413.4736780096875,10.86116015902522,20.794208733435575,1.914547656877738
640845,138.11438104267546,8.413972898922767,15.369133515675063,1.826620277995281
640929,1888.0116145170452,19.31910313707891,32.212348876675094,1.6673832448697032
641012,452.98483199999856,10.86116015902534,18.812081224574825,1.7320508075688836
641095,315.8442929717473,10.86116015902538,21.062261538113354,1.9392275990526748
641178,150.99494399999907,10.8611601590253,18.812081224574847,1.732050807568892
641261,150.99494399999932,10.8611601590253,15.360000000000014,1.4142135623731056
641345,2417.9628938122455,24.23687135945019,36.60656819395732,1.5103668972391548
641428,301.98988800000166,10.86116015902538,21.72232031805072,1.9999999999999964
641511,31.9089862176647,5.20060269371242,10.86116015902538,2.0884425899630115
641594,1233.9054629887773,18.798862614854134,29.638536356848864,1.576613275179193
641677,474.22944727563635,14.494178796258687,21.042172991247057,1.4517671740518734
641761,464.6398984987015,13.658476488052807,19.69012485834381,1.4416047701635641
641844,75.49747199999858,5.43058007951261,15.360000000000014,2.8284271247462316
641927,344.3503570100679,10.86116015902546,18.81208122457487,1.732050807568869
642010,301.98988800000086,10.861160159025376,24.286292430093173,2.2360679774997902
642094,254.7017590887648,10.86116015902524,19.625890949918112,1.8069792418639268
642177,1127.328252121383,20.874945782515272,31.189715890075476,1.494122007071261
642260,342.95328279252993,11.614088857919704,17.979024565155868,1.5480357335905763
642343,6973.43642331464,34.377514098393384,51.68565563473981,1.5034727492746578
642426,383.06976987758213,10.86116015902538,19.324029055831623,1.779186456409428
642510,196.19914794849117,10.8611601590253,13.948701091567198,1.2842735847124254
642593,301.98988800000274,10.86116015902541,21.722320318050752,1.9999999999999938
642676,309.0067543077194,10.86116015902534,22.477170091360342,2.0694999210266136
642759,292.18358925248714,10.8611601590253,20.76256952905489,1.9116345975067695
642842,283.1898093276604,10.86116015902534,21.01264592006082,1.9346594297847508
642926,539.8223853887916,15.067198226361473,21.722320318050752,1.4416960599911348
643009,2805.2133426144396,27.33945543600312,32.257979645995945,1.1799057125152412
643092,158.47469890368657,10.8611601590253,16.533923589884342,1.5222981106806666
643175,796.8752304795136,16.14669359273466,22.97828608997518,1.4230954441542418
643259,301.98988799999654,10.8611601590253,18.8120812245748,1.7320508075688879
643342,540.0480704100707,14.30606757273191,21.40515468091131,1.4962291050344694
643425,830.4301607828457,18.312974884765193,20.982027702081556,1.1457465449557724
643508,764.2918238275132,15.359999999999985,23.732600599375644,1.5450911848551867
643591,300.7821511188844,10.86116015902538,18.81208122457473,1.7320508075688685
643675,1125.4803966979625,16.954933080550337,30.12942054265029,1.777029752904948
643758,529.8681278604839,14.886228195135889,21.72232031805076,1.459222580314104
643841,544.239679207843,14.069525232742171,19.003614031144032,1.3506933401646986
643924,301.9898879999984,10.86116015902534,21.72232031805076,2.000000000000007
644008,282.1378439351208,10.86116015902538,18.812081224574825,1.7320508075688774
644091,317.94920142193484,10.86116015902546,20.377131611454896,1.876146867655
644174,225.67349198160866,10.86116015902522,17.014190179921577,1.5665168297682655
644257,350.2853391446717,11.174052326876005,17.173002067198425,1.5368642963926034
644340,1300.0504679199723,16.71268043251927,28.54007555227753,1.7076898985482125
