pore_diameter_left_um,pore_diameter_right_um,pore_diameter_center_um,normalized_volume_weighted_frequency,mapped_t2_left_ms,mapped_t2_right_ms,mapped_t2_center_ms
31.144677998672854,32.167977859303825,31.652192851308982,0.15413340329013964,771.2599145052178,789.9282223452316,780.5578866135928
32.167977859303825,33.22489959924308,32.69216778811163,0.2681603335607085,789.9282223452316,808.884398541977,799.3705314076137
33.22489959924308,34.31654791009836,33.76631248605084,0.3397808411152336,808.884398541977,828.1250200475714,818.4693833353845
34.31654791009836,35.44406377959093,34.87574963812124,0.07885623799738803,828.1250200475714,847.6462586990303,837.8508174530615
35.44406377959093,36.60862568411264,36.0216388248905,0.3431833580338392,847.6462586990303,867.4438764255483,857.5108011793894
36.60862568411264,37.811450820466256,37.205177726489666,0.32848367621213376,867.4438764255483,887.5132214932552,877.4448900142983
37.811450820466256,39.05379637807602,38.42760337442507,0.2271493957072734,887.5132214932552,907.8492258452595,897.6482243242773
39.05379637807602,40.33696085299844,39.69019344452008,0.3998888825516529,907.8492258452595,928.446403591368,918.1155272506954
40.33696085299844,41.66228540510677,40.994267592338325,0.4016719374615656,928.446403591368,949.2988506978511,938.8411037935226
41.66228540510677,43.03115525986751,42.34118883248393,0.479205959246315,949.2988506978511,970.4002459230475,959.8188411185944
43.03115525986751,44.44500115617402,43.7323649632205,0.4441170977586133,970.4002459230475,991.7438530394852,981.0422101317339
44.44500115617402,45.90530084175091,45.169250037897854,0.6091341779828974,991.7438530394852,1013.3225243775452,1002.5042683576391
45.90530084175091,47.4135806176917,46.65334588472457,0.4543806614398777,1013.3225243775452,1035.1287057195125,1024.197664155538
47.4135806176917,48.971416933744344,48.18620367647445,0.6553996203112739,1035.1287057195125,1057.15444256624,1046.114642297202
48.971416933744344,50.58043803601216,49.76942555176795,0.7428482928692959,1057.15444256624,1079.3913877915593,1068.2470509260477
50.58043803601216,52.24232566879199,51.40466628962298,0.43225571677052205,1079.3913877915593,1101.8308106921083,1090.5863499087793
52.24232566879199,53.958816832328495,53.09363503902516,0.7406258987765263,1101.8308106921083,1124.4636074324367,1113.123620583373
53.958816832328495,55.73170559832202,54.83809710532555,0.36702239161281097,1124.4636074324367,1147.2803128771668,1135.8495768992511
55.73170559832202,57.56284498508721,56.63987579533281,0.7585299696226658,1147.2803128771668,1170.2711137936765,1158.7545779372965
57.56284498508721,59.45414889432239,58.50085432302826,0.48015347412081644,1170.2711137936765,1193.4258634003234,1181.8286417889603
59.45414889432239,61.40759411151437,60.4229777778958,0.5242352874053279,1193.4258634003234,1216.7340972267205,1205.0614607652337
61.40759411151437,63.42522237206898,62.40825515792404,0.5509514261066594,1216.7340972267205,1240.185050244037,1228.4424178977151
63.42522237206898,65.509142495327,64.45876146940515,0.9553022956705884,1240.185050244037,1263.7676752148934,1251.9606046855363
65.509142495327,67.66153258869632,66.57663989572558,0.7110800959328014,1263.7676752148934,1287.4706622041433,1275.6048400335433
67.66153258869632,69.88464232420365,68.76410403741542,0.6078722636114365,1287.4706622041433,1311.2824591838435,1299.3636903190034
69.88464232420365,72.18079528984514,71.02344022579722,1.0,1311.2824591838435,1335.1912936580236,1323.225490516232
72.18079528984514,74.55239141819416,73.35700991265307,0.8776346837747689,1335.1912936580236,1359.18519522563,1347.1783663010917
74.55239141819416,77.00190949480405,75.76725213840734,0.3970721342062557,1359.18519522563,1383.2520189932286,1371.2102570502673
77.00190949480405,79.53190974902752,78.25668608140484,0.33211446507852194,1383.2520189932286,1407.3794697428707,1395.3089396437394
79.53190974902752,82.14503652996136,80.82791369094872,0.0,1407.3794697428707,1431.5551267549486,1419.4620529729862
82.14503652996136,84.8440210703126,83.4836224068508,0.0,1431.5551267549486,1455.7664691810025,1443.657123052223
84.8440210703126,87.63168434107494,86.22658796833576,0.0,1455.7664691810025,1480.000901857315,1467.8815886254727
87.63168434107494,90.51093999999999,89.05967731523606,0.4024428926260526,1480.000901857315,1504.2457814468196,1492.1228271585526
