time_ms,uncoupled_signal_normalized,coupled_signal_normalized
960.0,0.13219949947902548,0.11490286627180098
962.0,0.13165531597933522,0.11438358112419167
964.0,0.13111339101937816,0.11386664280086789
966.0,0.1305737150563548,0.11335204069580292
968.0,0.1300362785893214,0.11283976425089948
970.0,0.12950107215899304,0.1123298029557743
972.0,0.12896808634754703,0.11182214634754183
974.0,0.12843731177842804,0.11131678401059963
976.0,0.12790873911615364,0.11081370557641528
978.0,0.1273823590661215,0.11031290072331319
980.0,0.12685816237441697,0.10981435917626321
982.0,0.12633613982762218,0.10931807070666952
984.0,0.12581628225262603,0.10882402513216143
986.0,0.1252985805164347,0.10833221231638394
988.0,0.12478302552598419,0.10784262216879004
990.0,0.12426960822795259,0.10735524464443379
992.0,0.12375831960857446,0.1068700697437644
994.0,0.12324915069345534,0.1063870875124207
996.0,0.12274209254738787,0.10590628804102736
998.0,0.12223713627416853,0.10542766146499166
1000.0,0.12173427301641518,0.10495119796430082
1002.0,0.12123349395538623,0.10447688776332065
1004.0,0.1207347903107998,0.1040047211305954
1006.0,0.12023815334065473,0.10353468837864763
1008.0,0.11974357434105205,0.10306677986377984
1010.0,0.11925104464601713,0.10260098598587633
1012.0,0.11876055562732371,0.1021372971882067
1014.0,0.11827209869431762,0.10167570395722962
1016.0,0.11778566529374261,0.10121619682239744
1018.0,0.11730124690956578,0.10075876635596222
1020.0,0.11681883506280555,0.10030340317278232
1022.0,0.11633842131135856,0.0998500979301297
1024.0,0.11585999724982944,0.09939884132749831
1026.0,0.11538355450936016,0.09894962410641363
1028.0,0.11490908475746059,0.09850243705024214
1030.0,0.11443657969784013,0.09805727098400287
1032.0,0.11396603107024,0.09761411677417871
1034.0,0.11349743065026653,0.09717296532852926
1036.0,0.11303077024922531,0.09673380759590447
1038.0,0.11256604171395587,0.0962966345660584
1040.0,0.1121032369266678,0.0958614372694653
1042.0,0.11164234780477736,0.09542820677713454
1044.0,0.11118336630074463,0.09499693420042835
1046.0,0.11072628440191228,0.09456761069087896
1048.0,0.1102710941303445,0.09414022744000711
1050.0,0.10981778754266698,0.09371477567914158
1052.0,0.10936635672990769,0.09329124667923912
1054.0,0.1089167938173386,0.09286963175070538
1056.0,0.1084690909643181,0.0924499222432168
1058.0,0.10802324036413401,0.09203210954554293
1060.0,0.10757923424384785,0.09161618508536998
1062.0,0.10713706486413971,0.09120214032912484
1064.0,0.10669672451915373,0.09078996678180004
1066.0,0.1062582055363445,0.0903796559867793
1068.0,0.10582150027632424,0.08997119952566443
1070.0,0.10538660113271094,0.08956458901810231
1072.0,0.10495350053197695,0.08915981612161306
1074.0,0.10452219093329855,0.08875687253141894
1076.0,0.1040926648284061,0.08835574998027391
1078.0,0.10366491474143538,0.08795644023829395
1080.0,0.10323893322877914,0.0875589351127883
1082.0,0.10281471287893944,0.08716322644809167
1084.0,0.10239224631238147,0.08676930612539621
1086.0,0.10197152618138716,0.0863771660625857
1088.0,0.10155254516991019,0.08598679821406933
1090.0,0.10113529599343116,0.08559819457061692
1092.0,0.1007197713988143,0.08521134715919403
1094.0,0.100305964164164,0.08482624804279904
1096.0,0.0998938670986827,0.0844428893203
1098.0,0.09948347304252926,0.08406126312627256
1100.0,0.09907477486667798,0.08368136163083867
1102.0,0.0986677654727785,0.08330317703950577
1104.0,0.09826243779301634,0.08292670159300708
1106.0,0.09785878478997395,0.08255192756714239
1108.0,0.09745679945649288,0.08217884727261954
1110.0,0.09705647481553596,0.08180745305489659
1112.0,0.09665780392005115,0.08143773729402497
1114.0,0.09626077985283506,0.08106969240449288
1116.0,0.09586539572639788,0.0807033108350699
1118.0,0.09547164468282857,0.080338585068652
1120.0,0.09507951989366091,0.07997550762210731
1122.0,0.09468901455974013,0.07961407104612252
1124.0,0.0943001219110902,0.07925426792505023
1126.0,0.09391283520678219,0.0788960908767565
1128.0,0.09352714773480217,0.07853953255246973
1130.0,0.09314305281192141,0.0781845856366297
1132.0,0.09276054378356564,0.07783124284673774
1134.0,0.09237961402368605,0.07747949693320666
1136.0,0.09200025693463033,0.07712934067921297
1138.0,0.09162246594701462,0.07678076690054798
1140.0,0.09124623451959603,0.07643376844547078
1142.0,0.0908715561391458,0.07608833819456166
1144.0,0.09049842432032304,0.0757444690605757
1146.0,0.09012683260554911,0.0754021539882976
1148.0,0.08975677456488267,0.07506138595439661
1150.0,0.08938824379589526,0.07472215796728307
1152.0,0.08902123392354763,0.07438446306696425
1154.0,0.08865573860006669,0.07404829432490219
1156.0,0.08829175150482257,0.07371364484387086
1158.0,0.08792926634420725,0.07338050775781531
1160.0,0.08756827685151278,0.07304887623171039
1162.0,0.08720877678681059,0.07271874346142078
1164.0,0.08685075993683164,0.07239010267356126
1166.0,0.08649422011484667,0.07206294712535768
1168.0,0.08613915116054717,0.07173727010450855
1170.0,0.08578554693992697,0.07141306492904764
1172.0,0.08543340134516471,0.07109032494720677
1174.0,0.08508270829450616,0.07076904353727916
1176.0,0.08473346173214806,0.07044921410748378
1178.0,0.08438565562812164,0.07013083009582975
1180.0,0.0840392839781773,0.06981388496998253
1182.0,0.08369434080366958,0.06949837222712886
1184.0,0.08335082015144284,0.06918428539384404
1186.0,0.08300871609371718,0.06887161802595888
1188.0,0.08266802272797562,0.06856036370842755
1190.0,0.08232873417685074,0.06825051605519589
1192.0,0.08199084458801306,0.06794206870907031
1194.0,0.08165434813405903,0.06763501534158775
1196.0,0.08131923901240014,0.06732934965288538
1198.0,0.08098551144515226,0.06702506537157162
1200.0,0.0806531596790256,0.06672215625459739
1202.0,0.08032217798521522,0.06642061608712799
1204.0,0.0799925606592922,0.06612043868241564
1206.0,0.0796643020210949,0.06582161788167237
1208.0,0.0793373964146215,0.06552414755394413
1210.0,0.0790118382079221,0.06522802159598441
1212.0,0.07868762179299228,0.06493323393212949
1214.0,0.07836474158566649,0.06463977851417353
1216.0,0.0780431920255123,0.06434764932124458
1218.0,0.07772296757572503,0.06405684035968082
1220.0,0.07740406272302283,0.06376734566290816
1222.0,0.0770864719775426,0.06347915929131714
1224.0,0.07677018987273605,0.0631922753321417
1226.0,0.07645521096526621,0.06290668789933705
1228.0,0.0761415298349049,0.06262239113345983
1230.0,0.0758291410844301,0.06233937920154728
1232.0,0.07551803933952438,0.062057646296997886
1234.0,0.07520821924867328,0.06177718663945199
1236.0,0.07489967548306481,0.061497994474673315
1238.0,0.07459240273648862,0.06122006407443104
1240.0,0.07428639572523645,0.060943389736381956
1242.0,0.07398164918800229,0.06066796578395383
1244.0,0.07367815788578413,0.060393786566228666
1246.0,0.0733759166017847,0.06012084645782684
1248.0,0.07307492014131388,0.05984913985879182
1250.0,0.07277516333169119,0.059578661194475045
1252.0,0.07247664102214844,0.05930940491542181
1254.0,0.07217934808373333,0.05904136549725707
