time_ms,extra_comsol_signal,extra_comsol_normalized
1309.0089990984827,1521.6440325725,0.017241800274422677
1312.499699098473,1511.38401524196,0.017125543669173016
1315.990399098473,1501.20187268598,0.017010169465641916
1319.481099098483,1491.09686527384,0.01689566928304853
1322.971799098483,1481.06826267693,0.01678203484601456
1326.4624990984828,1471.11534372351,0.01666925798291849
1329.953199098473,1461.23739625589,0.016557330624277316
1333.443899098473,1451.43371699027,0.016446244801158392
1336.934599098483,1441.70361137886,0.016335992643617084
1340.4252990984828,1432.04639347456,0.016226566379163487
1343.9159990984829,1422.46138579787,0.01611795833125434
1347.4066990984827,1412.94791920619,0.016010160917812096
1350.897399098473,1403.50533276543,0.01590316664977011
1354.3880990984828,1394.13297362372,0.015796968129641636
1357.878799098483,1384.83019688747,0.01569155805011548
1361.369499098483,1375.59636549945,0.015586929192674506
1364.8601990984828,1366.4308501191,0.015483074426239429
1368.350899098473,1357.33302900479,0.0153799867058347
1371.841599098473,1348.30228789825,0.015277659071278971
1375.332299098483,1339.33801991087,0.015176084645896771
1378.8229990984828,1330.43962541205,0.015075256635253378
1382.3136990984829,1321.60651191943,0.014975168325911024
1385.804399098473,1312.83809399107,0.014875813084207185
1389.295099098473,1304.13379311939,0.014777184355052791
1392.7857990984828,1295.49303762702,0.01467927566075213
1396.2764990984829,1286.91526256441,0.014582080599842643
1399.767199098483,1278.39990960915,0.01448559284595411
1403.2578990984728,1269.94642696712,0.0143898061466886
1406.748599098473,1261.55426927522,0.01429471432251828
1410.239299098483,1253.22289750585,0.014200311265703086
1413.729999098483,1244.95177887294,0.014106590939225946
1417.2206990984828,1236.74038673968,0.014013547375747252
1420.7113990984828,1228.58820052772,0.01392117467657602
1424.202099098473,1220.49470562801,0.013829467010659612
1427.692799098473,1212.45939331307,0.013738418613589647
1431.1834990984828,1204.48176065081,0.013648023786625512
1434.6741990984829,1196.56131041982,0.013558276895734507
1438.1648990984827,1188.697551026,0.013469172370647164
1441.655599098473,1180.88999642073,0.013380704703930048
1445.146299098473,1173.13816602033,0.013292868450073134
1448.6369990984829,1165.44158462692,0.013205658224593091
1452.127699098483,1157.7997823506,0.013119068703151477
1455.6183990984828,1150.21229453294,0.013033094620687828
1459.109099098473,1142.67866167177,0.012947730770567427
1462.5997990984729,1135.19842934723,0.012862972003743391
1466.090499098483,1127.77114814902,0.012778813227932328
1469.5811990984828,1120.39637360496,0.01269524940680485
1473.0718990984828,1113.07366611062,0.01261227555918822
1476.562599098473,1105.80259086026,0.012529886758283804
1480.053299098473,1098.58271777881,0.01244807813089637
1483.543999098483,1091.41362145504,0.012366844856676792
1487.0346990984829,1084.29488107586,0.012286182167377653
1490.525399098483,1077.22608036163,0.012206085346120185
1494.0160990984828,1070.20680750265,0.01212654972667468
1497.506799098473,1063.23665509662,0.012047570692751825
1500.9974990984729,1056.31522008716,0.011969143677306069
1504.488199098483,1049.44210370338,0.0118912641618509
1507.9788990984828,1042.61691140041,0.011813927675784975
1511.4695990984828,1035.83925280087,0.011737129795728938
1514.960299098473,1029.10874163742,0.011660866144874415
1518.450999098473,1022.42499569617,0.011585132392342825
1521.9416990984828,1015.78763676098,0.011509924252554225
1525.4323990984828,1009.1962905588,0.011435237484607959
1528.923099098483,1002.65058670579,0.011361067891672143
1532.413799098473,996.15015865437,0.01128741132038368
1535.904499098473,989.694643641113,0.011214263660257849
1539.3951990984829,983.283682635527,0.011141620843107932
1542.885899098483,976.916920289618,0.011069478842473729
1546.3765990984828,970.594004888312,0.010997833673059775
1549.8672990984728,964.314588300639,0.01092668139018221
1553.3579990984729,958.078325931768,0.01085601808922529
1556.848699098473,951.884876675752,0.01078583990510593
1560.3393990984828,945.73390286908,0.010716143011747403
1563.8300990984828,939.625070244958,0.010646923621561302
1567.320799098483,933.558047888339,0.010578177984937976
1570.811499098473,927.53250819164,0.01050990238974476
1574.302199098473,921.548126811236,0.010442093160833017
1577.7928990984828,915.604582624571,0.010374746659552138
1581.283599098483,909.701557688013,0.010307859283272023
1584.7742990984827,903.838737195353,0.01024142746491281
1588.264999098473,898.015809436992,0.010175447672482435
1591.7556990984729,892.232465759721,0.01010991640862089
1595.246399098483,886.488400527205,0.010044830210152475
1598.7370990984828,880.78331108106,0.009980185647644744
1602.2277990984828,875.116897702538,0.009915979324974374
1605.718499098473,869.48886357484,0.009852207878900123
1609.209199098473,863.898914746003,0.009788867978642302
1612.699899098483,858.346760092392,0.009725956325469102
1616.1905990984828,852.832111282735,0.009663469652289081
1619.681299098483,847.354682742754,0.00960140472325038
1623.1719990984727,841.914191620319,0.009539758333345898
1626.662699098473,836.510357751187,0.00947852730802507
1630.1533990984728,831.142903625218,0.00941770850281106
1633.644099098483,825.81155435318,0.00935729880292464
1637.1347990984827,820.516037634007,0.009297295122913168
1640.6254990984828,815.25608372263,0.009237694406286094
1644.116199098473,810.031425398232,0.009178493625155257
1647.606899098473,804.841797933079,0.009119689779881698
1651.097599098483,799.686939061731,0.009061279898726802
1654.5882990984828,794.566588950831,0.009003261037509962
1658.0789990984829,789.480490169277,0.00894563027927061
1661.569699098473,784.428387658882,0.008888384733935755
1665.060399098473,779.410028705503,0.008831521537992852
1668.5510990984828,774.425162910564,0.008775037854167118
1672.041799098483,769.473542163057,0.008718930871104286
1675.5324990984827,764.554920611939,0.00866319780305783
1679.023199098473,759.669054638958,0.00860783588958105
1682.5138990984728,754.815702831905,0.008552842395223999
1686.004599098483,749.994625958229,0.008498214609234507
1689.495299098483,745.205586939106,0.008443949845264354
1692.9859990984828,740.448350823849,0.008390045441079321
1696.4766990984729,735.722684764722,0.008336498758273792
1699.967399098473,731.028357992147,0.008283307181989833
1703.458099098473,726.365141790242,0.008230468120640004
1706.9487990984828,721.732809472767,0.008177979005634816
1710.4394990984829,717.131136359396,0.008125837291113852
1713.9301990984827,712.559899752356,0.008074040453681075
1717.420899098473,708.018878913417,0.008022585992144093
